Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:13:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:14,TIC Turbo Power,,6.5,,0,0
12.03.2025 15:13:14,TIC Gauge 1,11,2.7942e+04,59,0,0
12.03.2025 15:13:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:14,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:16,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:16,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:13:16,TIC Gauge 1,11,2.7740e+04,59,0,0
12.03.2025 15:13:16,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:18,TIC Gauge 1,11,2.7740e+04,59,0,0
12.03.2025 15:13:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:18,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:13:18,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:18,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:20,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:20,TIC Turbo Power,,7.0,,0,0
12.03.2025 15:13:20,TIC Gauge 1,11,2.2920e+04,59,0,0
12.03.2025 15:13:20,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:20,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:22,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:22,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:13:22,TIC Gauge 1,11,2.3040e+04,59,0,0
12.03.2025 15:13:22,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:22,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:24,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:13:24,TIC Turbo Power,,7.5,,0,0
12.03.2025 15:13:24,TIC Gauge 1,11,2.3040e+04,59,0,0
12.03.2025 15:13:24,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:13:25,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:13:26,TIC Turbo Speed,,1.6,,0,0
